LeadID;Amount;BusinessModel;WeekCreated;WeekClosed;WeekLost;WeekWon;WeekUnlikely-0;WeekPipeline-20;WeekBestCase-40;WeekCommit-80
231039933;11000;Products;6;6;-1;6;-1;-1;6;6
231039946;5000;Products;6;6;6;-1;6;-1;6;-1
231039950;50000;Products;6;6;6;-1;6;-1;6;-1
231039972;75000;Systems & Services;6;6;6;-1;6;6;-1;-1
231039974;70000;Systems & Services;6;6;6;-1;6;6;-1;-1
231039975;45000;Products;6;6;6;-1;6;-1;6;-1
231039981;2500;Products;6;6;6;-1;6;-1;6;-1
231039983;6000;Products;6;6;6;-1;6;-1;6;-1
232027479;20000;Systems & Services;2;6;-1;6;2;2;-1;-1
232027523;40863;Products;3;6;-1;6;-1;3;3;-1
232027534;5000;Products;3;6;-1;6;-1;3;3;-1
232027559;46197;Products;3;6;-1;6;-1;-1;-1;6
232027580;10000;Products;3;6;-1;6;-1;3;-1;3
232027610;500000;Products;3;6;-1;6;-1;3;3;-1
232027775;4241;Products;5;6;-1;6;5;-1;5;-1
232027776;2513;Products;5;6;-1;6;-1;5;5;-1
232027780;2430,67;Products;5;6;-1;6;-1;-1;6;-1
232027781;24956;Products;5;6;-1;6;-1;-1;5;5
232027797;150000;Products;6;6;6;-1;-1;-1;-1;-1
232027803;5000;Products;6;6;6;-1;6;-1;6;-1
232027804;1631;Products;6;6;-1;6;-1;6;-1;6
232027808;4415,67;Products;6;6;-1;6;-1;-1;6;-1
232027811;22439;Systems & Services;6;6;6;-1;6;-1;6;-1
232027813;7600;Products;6;6;6;-1;6;6;6;-1
232027820;1;Products;6;6;6;-1;6;-1;6;-1
232027826;30000;Products;6;6;6;-1;-1;-1;-1;-1
232027829;7000;Products;6;6;-1;6;-1;-1;-1;6
232027831;16848,24;Products;6;6;6;-1;6;6;-1;-1
232027832;9584;Products;6;6;-1;6;-1;6;-1;6
232027833;10000;Products;6;6;6;-1;6;6;-1;-1
232027839;5000;Products;6;6;-1;6;-1;6;6;-1
232027843;10000;Products;6;6;6;-1;6;-1;6;-1
232027846;15000;Products;6;6;6;-1;6;-1;6;-1
232027862;10000;Products;6;6;6;-1;6;6;-1;-1
231039715;182520;Systems & Services;3;7;-1;7;3;3;7;3
231039745;37000;Systems & Services;3;7;-1;7;-1;-1;-1;7
231039781;300000;Products;4;7;-1;7;-1;4;4;-1
231039824;30000;Products;4;7;-1;7;-1;7;-1;-1
231039913;5000;Products;5;7;-1;7;7;-1;-1;-1
231039997;23500;Products;6;7;-1;7;-1;6;-1;6
231040016;15000;Products;7;7;-1;7;-1;-1;7;-1
231040023;9500;Systems & Services;7;7;-1;7;7;7;7;-1
231040032;11160;Products;7;7;-1;7;-1;-1;7;-1
231040079;5000;Products;7;7;-1;7;7;7;-1;7
232027459;2200;Products;2;7;-1;7;-1;-1;7;-1
232027519;25899;Products;3;7;-1;7;-1;3;3;-1
232027585;3689,9;Products;3;7;-1;7;-1;-1;7;-1
232027656;1071,06;Products;4;7;-1;7;-1;-1;7;-1
232027666;8383,8;Products;4;7;-1;7;4;-1;4;-1
232027672;26225;Products;4;7;-1;7;4;4;-1;-1
232027703;1000;Products;4;7;7;-1;7;4;4;-1
232027744;3091;Products;5;7;-1;7;5;-1;5;-1
232027807;1423,88;Products;6;7;-1;7;-1;-1;7;-1
232027814;10700;Products;6;7;-1;7;-1;7;7;-1
232027823;1987,99;Products;6;7;-1;7;-1;-1;7;-1
232027863;1517;Products;6;7;-1;7;-1;-1;7;-1
232027886;5000;Products;7;7;7;-1;7;-1;7;-1
232027888;2000;Products;7;7;7;-1;-1;-1;-1;-1
232027895;1;Products;7;7;7;-1;7;-1;7;-1
232027896;10000;Products;7;7;7;-1;7;7;-1;-1
232027897;1500;Products;7;7;7;-1;7;-1;7;-1
232027901;3000;Products;7;7;7;-1;7;-1;7;-1
232027917;5000;Products;7;7;7;-1;7;7;-1;-1
232027918;18000;Products;7;7;-1;7;-1;-1;7;7
232027919;6471,28;Products;7;7;-1;7;-1;-1;-1;7
232027920;6500;Products;7;7;-1;7;-1;-1;7;7
232027937;4981,96;Products;7;7;-1;7;-1;-1;7;-1
242107788;2600;Products;6;7;-1;7;-1;-1;6;6
244068765;26988,24;Products;7;7;7;-1;7;-1;7;-1
297102602;20000;Products;6;7;7;-1;7;6;6;-1
231039689;8000;Products;2;8;-1;8;-1;2;-1;2
231039805;10000;Systems & Services;4;8;-1;8;-1;-1;4;4
231039829;27000;Systems & Services;4;8;-1;8;-1;-1;-1;8
231039869;3500;Products;5;8;-1;8;-1;-1;-1;8
231039905;2500;Products;5;8;-1;8;-1;-1;-1;8
231039916;50000;Products;5;8;-1;8;-1;5;5;-1
231039924;1800;Products;5;8;8;-1;5;5;-1;-1
231039932;2500;Products;5;8;-1;8;-1;-1;-1;8
231039962;3790;Products;6;8;-1;8;-1;-1;-1;8
231039996;16000;Products;6;8;-1;8;-1;6;-1;6
231040005;3790;Products;6;8;-1;8;-1;-1;-1;8
231040070;15358;Products;7;8;-1;8;-1;-1;8;-1
231040097;120000;Products;8;8;-1;8;8;8;-1;8
231040111;30000;Systems & Services;8;8;8;-1;8;8;-1;-1
231040112;60000;Systems & Services;8;8;8;-1;8;8;-1;-1
231040115;250000;Products;8;8;8;-1;8;8;-1;-1
231040125;77113,98;Products;8;8;8;-1;8;8;-1;-1
231040135;750000;Systems & Services;8;8;8;-1;8;8;-1;-1
231040155;10000;Products;8;8;8;-1;8;8;-1;-1
232027463;4192,2;Products;2;8;-1;8;-1;-1;8;-1
232027529;3000;Products;3;8;-1;8;8;-1;-1;-1
232027544;1732;Products;3;8;-1;8;3;-1;3;-1
232027605;2239;Products;3;8;-1;8;-1;3;3;-1
232027749;2253,55;Products;5;8;-1;8;-1;-1;8;-1
232027869;605,3;Products;6;8;8;-1;6;6;8;-1
232027887;26788,36;Products;7;8;-1;8;7;-1;-1;7
232027889;3351,64;Products;7;8;-1;8;-1;-1;-1;8
232027915;50000;Products;7;8;-1;8;-1;7;7;-1
232027951;1547;Products;7;8;-1;8;-1;-1;8;-1
232027981;5000;Products;8;8;8;-1;8;8;-1;-1
232027982;30000;Products;8;8;8;-1;8;8;-1;-1
232027991;2318,6;Products;8;8;-1;8;-1;-1;8;8
232027999;2031,51;Products;8;8;-1;8;-1;-1;8;-1
232028002;9203,77;Products;8;8;8;-1;8;8;-1;-1
232028019;1;Products;8;8;8;-1;8;8;-1;-1
232028021;30000;Products;8;8;8;-1;8;-1;8;-1
232028023;12000;Products;8;8;-1;8;8;-1;-1;-1
236002337;59005,66;Products;8;8;8;-1;8;-1;8;-1
245017349;4820,24;Products;8;8;8;-1;8;-1;8;-1
248015556;2966;Products;5;8;-1;8;-1;-1;8;-1
248015660;10056;Products;7;8;-1;8;-1;-1;8;-1
230000300;2000;Products;8;9;-1;9;-1;-1;9;-1
231039657;5318;Products;2;9;-1;9;-1;2;2;-1
231039754;38500;Products;3;9;-1;9;3;3;-1;-1
231039836;40559;Products;4;9;-1;9;4;4;4;-1
231039943;50000;Products;6;9;-1;9;-1;9;-1;-1
231039979;15000;Products;6;9;-1;9;-1;9;-1;-1
231040001;1;Products;6;9;-1;9;-1;-1;6;6
231040037;4307;Products;7;9;-1;9;-1;7;7;-1
231040084;20000;Products;7;9;-1;9;-1;-1;7;7
231040161;40000;Products;9;9;-1;9;9;9;-1;-1
231040170;15000;Products;9;9;9;-1;9;9;-1;-1
231040192;350000;Systems & Services;9;9;9;-1;9;9;-1;-1
231040207;150000;Systems & Services;9;9;9;-1;9;9;-1;-1
231040225;37118;Products;9;9;9;-1;9;9;-1;-1
232027657;1264,32;Products;4;9;9;-1;9;-1;9;-1
232027809;10000;Systems & Services;6;9;-1;9;-1;-1;9;-1
232027837;10000;Products;6;9;-1;9;-1;9;-1;-1
232027850;10000;Products;6;9;-1;9;-1;9;-1;-1
232027861;10000;Products;6;9;-1;9;9;-1;-1;9
232027943;13783;Products;7;9;-1;9;-1;-1;-1;9
232027956;17537,85;Products;7;9;-1;9;-1;7;7;-1
232027979;15000;Products;8;9;-1;9;-1;9;-1;-1
232028030;6375,59;Products;8;9;-1;9;-1;-1;9;-1
232028038;2565,2;Products;8;9;-1;9;-1;-1;8;8
232028039;3876,24;Products;8;9;-1;9;-1;-1;9;-1
232028046;1;Products;9;9;9;-1;-1;-1;-1;-1
232028047;1;Products;9;9;9;-1;-1;-1;-1;-1
232028056;25000;Products;9;9;9;-1;9;9;-1;-1
232028057;10000;Products;9;9;9;-1;9;-1;9;-1
232028059;2000;Products;9;9;9;-1;9;-1;9;-1
232028060;3000;Products;9;9;9;-1;9;-1;9;-1
232028068;10000;Products;9;9;9;-1;9;9;-1;-1
232028089;2334;Products;9;9;-1;9;-1;-1;9;-1
232028090;15000;Products;9;9;9;-1;9;-1;9;-1
232028096;5000;Products;9;9;9;-1;9;-1;9;-1
232028097;2701,77;Products;9;9;-1;9;-1;-1;9;-1
232028098;2274,9;Products;9;9;-1;9;-1;-1;9;-1
232028104;2740,17;Products;9;9;-1;9;-1;-1;9;-1
232028114;12500;Products;9;9;9;-1;9;-1;9;-1
232028122;20000;Products;9;9;-1;9;-1;-1;-1;9
232028131;10000;Products;9;9;9;-1;9;-1;9;-1
232028140;0;Products;9;9;9;-1;9;-1;9;-1
232028145;1;Products;9;9;9;-1;9;-1;9;-1
242002529;2200;Products;9;9;-1;9;-1;-1;9;9
231039686;42210,5;Products;2;10;-1;10;-1;-1;2;2
231039687;3064;Products;2;10;-1;10;-1;-1;10;-1
231039708;10000;Products;2;10;-1;10;-1;2;2;-1
231039710;55000;Products;2;10;-1;10;-1;2;2;-1
231039738;5000;Products;3;10;10;-1;10;10;-1;-1
231039841;40000;Products;4;10;10;-1;10;10;-1;-1
231039858;10000;Products;5;10;-1;10;-1;5;5;-1
231039881;3000;Products;5;10;10;-1;10;-1;-1;10
231039935;4200;Products;6;10;-1;10;-1;10;-1;-1
231039955;5000;Products;6;10;10;-1;10;6;6;-1
231040002;5000;Products;6;10;-1;10;-1;10;-1;-1
231040035;10000;Products;7;10;10;-1;10;10;-1;-1
231040075;50000;Products;7;10;10;-1;10;10;-1;-1
231040085;3100;Products;7;10;-1;10;-1;7;7;-1
231040093;50000;Products;8;10;10;-1;10;10;-1;-1
231040127;27000;Systems & Services;8;10;-1;10;-1;-1;10;-1
231040159;10000;Products;8;10;10;-1;10;8;8;-1
231040174;35000;Products;9;10;-1;10;-1;10;-1;-1
231040186;30000;Products;9;10;-1;10;-1;9;9;-1
231040234;8000;Products;10;10;10;-1;10;-1;10;-1
231040237;40000;Products;10;10;-1;10;10;-1;-1;-1
231040241;13050;Products;10;10;-1;10;-1;-1;-1;10
231040246;250000;Systems & Services;10;10;10;-1;10;10;-1;-1
231040254;450000;Systems & Services;10;10;10;-1;10;10;-1;-1
231040268;70000;Products;10;10;10;-1;10;10;-1;-1
231040282;100000;Systems & Services;10;10;10;-1;10;10;-1;-1
231040283;37500;Products;10;10;10;-1;-1;-1;-1;-1
232027449;6000;Products;2;10;10;-1;10;10;-1;-1
232027493;217865,47;Products;2;10;10;-1;2;-1;2;-1
232027626;1000;Products;4;10;10;-1;10;4;4;-1
232027665;6000;Products;4;10;-1;10;4;-1;4;10
232027720;9001;Products;5;10;-1;10;-1;-1;10;-1
232027742;5000;Products;5;10;-1;10;-1;5;5;-1
232027743;5000;Products;5;10;-1;10;-1;5;5;-1
232027754;4000;Products;5;10;-1;10;-1;-1;-1;10
232027763;60000;Systems & Services;5;10;-1;10;5;-1;-1;5
232027773;2000;Products;5;10;-1;10;-1;-1;-1;10
232027787;8956;Products;5;10;-1;10;-1;5;-1;5
232027815;5000;Products;6;10;-1;10;-1;-1;-1;10
232027911;2328;Products;7;10;-1;10;-1;-1;10;-1
232027928;10000;Products;7;10;10;-1;10;10;-1;-1
232027950;2206;Products;7;10;-1;10;-1;-1;10;-1
232027987;8050,83;Products;8;10;-1;10;-1;8;8;-1
232028007;7500;Products;8;10;-1;10;-1;8;8;-1
232028008;20000;Products;8;10;-1;10;-1;8;8;-1
232028011;5000;Products;8;10;-1;10;-1;-1;10;-1
232028032;10000;Products;8;10;-1;10;10;-1;-1;-1
232028043;1152,14;Products;8;10;-1;10;-1;-1;10;-1
232028045;10000;Products;8;10;10;-1;10;10;-1;-1
232028071;7000;Products;9;10;10;-1;10;10;-1;10
232028108;2703,74;Products;9;10;-1;10;-1;-1;10;-1
232028126;5000;Products;9;10;-1;10;-1;-1;-1;10
232028127;5000;Products;9;10;-1;10;-1;-1;10;-1
232028148;12500;Products;10;10;10;-1;10;10;-1;-1
232028149;3778,24;Products;10;10;-1;10;-1;-1;10;-1
232028154;18000;Products;10;10;10;-1;-1;-1;-1;-1
232028172;10000;Products;10;10;10;-1;10;10;-1;-1
232028176;10000;Products;10;10;10;-1;10;10;-1;-1
232028180;37650,15;Products;10;10;10;-1;10;10;10;-1
232028192;1533;Products;10;10;-1;10;10;-1;10;-1
232028201;1802;Products;10;10;-1;10;-1;10;10;-1
245017262;16662,35;Products;6;10;-1;10;-1;-1;6;6
231039675;30000;Products;2;11;-1;11;-1;-1;-1;11
231039813;12000;Products;4;11;-1;11;-1;11;-1;-1
231039846;40000;Products;4;11;11;-1;11;4;-1;4
231039851;12000;Products;5;11;-1;11;-1;11;-1;-1
231039854;4500;Products;5;11;11;-1;5;5;-1;-1
231039870;80000;Products;5;11;-1;11;5;5;-1;-1
231039882;50000;Products;5;11;-1;11;-1;-1;-1;11
231039883;50000;Products;5;11;-1;11;-1;-1;-1;11
231039893;7000;Products;5;11;11;-1;10;5;5;-1
231039896;1195;Products;5;11;-1;11;-1;5;5;-1
231039990;10900;Products;6;11;-1;11;-1;6;6;-1
231040025;2000;Products;7;11;-1;11;-1;-1;11;-1
231040034;0;Products;7;11;11;-1;11;11;-1;-1
231040100;10000;Products;8;11;-1;11;-1;8;8;-1
231040195;2500;Products;9;11;-1;11;-1;-1;-1;11
231040198;15000;Products;9;11;-1;11;9;9;-1;-1
231040212;3872;Products;9;11;-1;11;-1;-1;-1;11
231040214;50000;Products;9;11;-1;11;9;9;-1;-1
231040221;15000;Products;9;11;-1;11;-1;-1;9;9
231040232;11000;Products;10;11;-1;11;-1;-1;-1;11
231040243;8000;Products;10;11;-1;11;10;10;-1;-1
231040302;75;Products;11;11;-1;11;-1;11;-1;-1
231040304;10000;Products;11;11;-1;11;-1;11;-1;11
231040315;5000;Products;11;11;-1;11;-1;11;11;-1
231040324;5730;Products;11;11;11;-1;11;-1;11;-1
231040343;100000;Products;11;11;11;-1;11;11;-1;-1
231040351;25000;Systems & Services;11;11;11;-1;11;11;-1;-1
231040370;46000;Products;11;11;-1;11;-1;-1;11;11
231040377;1;Products;11;11;11;-1;11;11;-1;-1
232027441;5000;Products;2;11;-1;11;-1;11;-1;-1
232027452;7732,75;Products;2;11;-1;11;-1;2;2;9
232027502;3372;Products;2;11;11;-1;11;2;2;-1
232027572;7000;Products;3;11;-1;11;-1;3;3;-1
232027581;3432,2;Products;3;11;-1;11;-1;10;10;-1
232027582;10000;Products;3;11;11;-1;3;3;11;-1
232027606;4000;Products;3;11;11;-1;11;3;3;-1
232027607;2338;Products;3;11;-1;11;-1;3;3;-1
232027751;15000;Products;5;11;11;-1;-1;-1;-1;-1
232027795;1810;Products;5;11;-1;11;-1;-1;11;-1
232027855;7353,6;Products;6;11;-1;11;-1;6;6;-1
232027914;1501,07;Products;7;11;11;-1;11;-1;11;-1
232027921;600;Products;7;11;-1;11;-1;-1;11;-1
232027936;1830,06;Products;7;11;-1;11;-1;-1;11;-1
232027946;2122;Products;7;11;-1;11;-1;-1;11;-1
232027949;3274,73;Products;7;11;-1;11;7;7;-1;-1
232027962;1928;Products;7;11;-1;11;-1;-1;11;-1
232027963;4371,96;Products;7;11;-1;11;-1;-1;11;-1
232027967;13400;Products;7;11;11;-1;11;-1;11;-1
232027988;1959;Products;8;11;-1;11;8;-1;8;-1
232028005;1336,49;Products;8;11;-1;11;-1;-1;11;-1
232028020;100000;Products;8;11;11;-1;11;11;-1;-1
232028111;10000;Products;9;11;-1;11;11;-1;-1;-1
232028113;10000;Products;9;11;-1;11;11;-1;-1;-1
232028189;10000;Systems & Services;10;11;11;-1;11;-1;11;-1
232028193;2672;Products;10;11;-1;11;-1;10;10;-1
232028194;3315;Products;10;11;-1;11;-1;10;10;-1
232028219;2217;Products;10;11;-1;11;-1;-1;11;-1
232028220;3926;Products;10;11;-1;11;-1;-1;11;-1
232028229;3737,9;Products;11;11;-1;11;-1;-1;11;-1
232028237;5555,12;Products;11;11;-1;11;-1;-1;11;-1
232028238;1;Products;11;11;11;-1;11;11;-1;-1
232028242;1;Products;11;11;11;-1;11;-1;11;-1
232028245;20000;Products;11;11;11;-1;11;11;-1;-1
232028270;1440,12;Products;11;11;-1;11;-1;-1;11;-1
232028274;45000;Products;11;11;11;-1;-1;-1;-1;-1
232028284;3103,41;Products;11;11;-1;11;-1;-1;11;-1
232028296;3000;Products;11;11;11;-1;11;-1;11;-1
232028299;20000;Products;11;11;11;-1;11;11;-1;-1
232028301;15000;Products;11;11;11;-1;11;11;-1;-1
232028303;10000;Products;11;11;11;-1;11;11;-1;-1
265000725;31468,53;Products;11;11;11;-1;11;-1;11;-1
297102715;5798;Products;11;11;11;-1;11;-1;11;-1
231039681;40000;Products;2;12;-1;12;-1;2;2;-1
231039700;10000;Products;2;12;-1;12;-1;12;-1;-1
231039853;3392,64;Products;5;12;-1;12;5;5;-1;-1
231039884;50000;Products;5;12;-1;12;-1;-1;-1;12
231039968;51713;Products;6;12;-1;12;-1;10;10;11
231039973;50000;Products;6;12;12;-1;12;6;-1;6
231040088;1500;Products;7;12;-1;12;-1;12;-1;-1
231040091;69500;Products;7;12;-1;12;-1;-1;7;7
231040094;15000;Products;8;12;-1;12;-1;8;8;-1
231040096;20785,3;Products;8;12;-1;12;-1;8;8;11
231040122;10000;Products;8;12;-1;12;-1;12;-1;-1
231040248;5000;Products;10;12;12;-1;10;10;-1;10
231040255;56047;Products;10;12;-1;12;-1;-1;-1;12
231040279;1869,15;Products;10;12;-1;12;12;-1;-1;-1
231040287;500000;Products;10;12;12;-1;12;-1;-1;12
231040376;20000;Products;11;12;-1;12;-1;12;-1;-1
231040387;27000;Products;11;12;-1;12;-1;11;11;-1
231040400;50000;Systems & Services;12;12;-1;12;-1;12;12;-1
231040406;2340;Products;12;12;12;-1;12;12;-1;-1
231040414;10000000;Products;12;12;12;-1;-1;-1;-1;-1
231040418;40000;Products;12;12;-1;12;-1;12;-1;-1
231040419;50000;Products;12;12;12;-1;12;12;-1;-1
231040426;150000;Systems & Services;12;12;12;-1;12;12;-1;-1
231040429;15000;Products;12;12;12;-1;12;12;-1;-1
232027492;6233,38;Products;2;12;-1;12;2;-1;2;-1
232027578;45003,25;Products;3;12;-1;12;3;6;3;9
232027719;4069,82;Products;5;12;-1;12;-1;-1;12;-1
232027723;12171,64;Products;5;12;-1;12;-1;-1;12;-1
232027767;25000;Systems & Services;5;12;-1;12;-1;12;-1;-1
232027810;3000;Products;6;12;-1;12;6;-1;6;-1
232027939;1343,1;Products;7;12;-1;12;-1;-1;12;-1
232028253;4996,51;Products;11;12;-1;12;11;-1;-1;11
232028261;9000;Products;11;12;-1;12;-1;-1;12;-1
232028302;1222;Products;11;12;-1;12;-1;-1;12;-1
232028311;75000;Systems & Services;11;12;-1;12;-1;-1;11;11
232028317;8568;Products;11;12;12;-1;11;11;12;-1
232028326;75000;Products;12;12;12;-1;12;-1;12;-1
232028332;10000;Products;12;12;-1;12;-1;-1;12;12
232028335;1706,53;Products;12;12;-1;12;-1;-1;12;-1
232028343;1000;Products;12;12;12;-1;12;-1;12;-1
232028345;10000;Products;12;12;12;-1;12;12;-1;-1
232028355;2375,89;Products;12;12;-1;12;-1;-1;12;-1
232028356;1835,21;Products;12;12;-1;12;-1;-1;12;-1
232028358;2672,26;Products;12;12;-1;12;-1;-1;12;-1
232028369;3000;Products;12;12;12;-1;12;-1;12;-1
232028377;5000;Systems & Services;12;12;12;-1;12;12;-1;-1
249103992;2348,03;Products;12;12;-1;12;-1;-1;12;-1
297102729;5798,32;Products;12;12;12;-1;12;-1;12;-1
231039755;5128;Products;3;13;-1;13;-1;3;3;-1
231039900;50000;Products;5;13;-1;13;-1;-1;-1;13
231040104;40000;Systems & Services;8;13;-1;13;-1;8;8;13
231040107;75000;Products;8;13;13;-1;13;13;-1;-1
231040157;50000;Products;8;13;-1;13;-1;13;-1;-1
231040158;1800;Products;8;13;-1;13;-1;13;-1;-1
231040168;10000;Products;9;13;-1;13;-1;-1;13;-1
231040259;29972,59;Systems & Services;10;13;-1;13;-1;13;-1;-1
231040284;25000;Systems & Services;10;13;13;-1;13;10;10;-1
231040359;2023;Products;11;13;-1;13;11;-1;11;-1
231040483;60000;Systems & Services;13;13;13;-1;-1;-1;-1;-1
231040485;90000;Products;13;13;-1;13;13;13;-1;-1
231040497;6754;Products;13;13;-1;13;-1;13;-1;-1
231040500;5070;Products;13;13;-1;13;-1;13;-1;-1
231040541;42000;Products;13;13;13;-1;13;13;-1;-1
232027550;4430;Products;3;13;-1;13;-1;-1;13;-1
232027570;100000;Systems & Services;3;13;-1;13;-1;3;3;-1
232027691;50000;Products;4;13;13;-1;4;4;-1;-1
232027725;54706;Products;5;13;-1;13;-1;5;6;5
232027908;3828,78;Products;7;13;-1;13;-1;7;7;-1
232028115;5449,77;Products;9;13;-1;13;9;-1;9;11
232028124;15500;Products;9;13;-1;13;-1;-1;9;9
232028170;10000;Products;10;13;13;-1;13;13;-1;-1
232028207;140000;Systems & Services;10;13;-1;13;-1;-1;-1;13
232028215;2414;Products;10;13;13;-1;13;-1;13;-1
232028272;6500,59;Products;11;13;-1;13;-1;-1;13;-1
232028319;4000;Products;12;13;-1;13;-1;-1;13;-1
232028360;1573,99;Products;12;13;-1;13;-1;-1;13;-1
232028374;7822,65;Products;12;13;-1;13;-1;-1;13;-1
232028387;2078;Products;13;13;-1;13;-1;13;13;-1
232028391;100000;Products;13;13;13;-1;13;-1;13;-1
232028398;1;Products;13;13;13;-1;13;13;13;-1
232028399;6492;Products;13;13;13;-1;13;-1;13;-1
232028405;4375;Products;13;13;-1;13;-1;-1;13;-1
232028411;3000;Products;13;13;13;-1;13;-1;13;-1
232028413;3000;Products;13;13;13;-1;13;-1;13;-1
232028414;3875,27;Products;13;13;-1;13;-1;-1;13;-1
232028420;11992,55;Products;13;13;-1;13;-1;-1;13;13
232028428;60000;Products;13;13;13;-1;13;13;-1;-1
232028429;3557,42;Products;13;13;-1;13;-1;-1;13;-1
232028431;0;Products;13;13;13;-1;13;13;-1;-1
232028437;1;Products;13;13;13;-1;-1;-1;-1;-1
232028442;7055;Products;13;13;-1;13;-1;13;13;-1
231039667;30000;Products;2;14;-1;14;-1;14;-1;-1
231039699;7471;Systems & Services;2;14;-1;14;-1;5;5;-1
231039773;7000;Products;3;14;-1;14;-1;-1;-1;14
231039826;1100;Products;4;14;-1;14;-1;4;4;-1
231039899;1574;Products;5;14;-1;14;-1;5;5;-1
231039960;100000;Systems & Services;6;14;27;-1;27;14;18;15
231039969;10000;Systems & Services;6;14;-1;14;-1;14;-1;-1
231040160;10000;Products;8;14;14;-1;14;14;-1;-1
231040209;3606;Products;9;14;-1;14;-1;9;9;-1
231040245;75000;Products;10;14;14;-1;14;10;10;-1
231040499;19620;Products;13;14;-1;14;-1;14;-1;-1
231040540;13400;Products;13;14;-1;14;-1;13;13;-1
231040544;75000;Systems & Services;14;14;14;-1;14;14;-1;-1
231040547;6000;Products;14;14;-1;14;-1;14;-1;-1
231040573;28474;Products;14;14;14;-1;14;-1;14;-1
231040577;20000;Systems & Services;14;14;14;-1;14;14;-1;-1
231040586;15884;Products;14;14;-1;14;-1;-1;14;-1
231040609;17856;Products;14;14;-1;14;-1;14;-1;14
231040618;120000;Products;14;14;14;-1;14;-1;14;-1
232027476;2781,64;Products;2;14;-1;14;2;-1;2;-1
232027664;1589,69;Products;4;14;14;-1;14;-1;14;-1
232027728;32373,06;Products;5;14;-1;14;-1;14;-1;-1
232027925;15778,6;Products;7;14;-1;14;7;-1;7;-1
232027938;68943,41;Products;7;14;-1;14;7;7;-1;-1
232028040;4071,02;Products;8;14;-1;14;-1;-1;14;-1
232028055;1715,6;Products;9;14;-1;14;-1;9;10;9
232028103;2736,23;Products;9;14;-1;14;-1;-1;14;-1
232028196;10000;Products;10;14;-1;14;14;-1;-1;-1
232028212;1169,07;Products;10;14;-1;14;-1;-1;14;-1
232028313;3020;Products;11;14;-1;14;-1;-1;14;-1
232028382;4100;Products;12;14;14;-1;12;12;14;-1
232028412;20000;Products;13;14;-1;14;13;-1;13;-1
232028430;21548,52;Products;13;14;-1;14;13;-1;13;-1
232028457;3214,21;Products;13;14;-1;14;-1;-1;14;-1
232028465;10000;Products;14;14;-1;14;-1;-1;14;14
232028468;5000;Products;14;14;-1;14;-1;14;-1;-1
232028473;1647,9;Products;14;14;-1;14;-1;-1;14;-1
232028477;1;Products;14;14;14;-1;-1;-1;-1;-1
232028478;1830,36;Products;14;14;-1;14;-1;-1;14;-1
232028481;17000;Products;14;14;-1;14;-1;-1;14;-1
232028486;6000;Products;14;14;14;-1;14;-1;14;-1
232028489;150000;Products;14;14;14;-1;14;-1;14;-1
232028498;25000;Products;14;14;14;-1;14;14;14;-1
235812472;1941;Products;5;14;-1;14;-1;5;5;-1
235812694;2277;Products;11;14;-1;14;-1;-1;-1;14
236002413;24155,89;Products;14;14;14;-1;14;-1;14;-1
242002495;2200;Products;8;14;-1;14;-1;8;-1;8
242002585;1585,12;Products;12;14;-1;14;12;-1;12;-1
242002671;3695,13;Products;13;14;-1;14;13;-1;13;-1
242002673;1689,22;Products;13;14;-1;14;13;-1;13;-1
242108015;30000;Products;12;14;-1;14;-1;12;12;-1
242108069;1200;Products;14;14;-1;14;-1;-1;14;14
248015740;6228,93;Products;8;14;-1;14;-1;-1;14;-1
248015808;2700;Products;9;14;-1;14;-1;-1;14;-1
248015879;4572;Products;10;14;-1;14;-1;-1;10;10
248016054;2613;Products;12;14;-1;14;12;-1;12;-1
231039637;45000;Products;2;15;-1;15;-1;2;2;-1
231039648;100000;Products;2;15;15;-1;15;2;2;-1
231039695;13000;Products;2;15;-1;15;-1;-1;2;2
231039709;100000;Products;2;15;15;-1;15;2;2;-1
231039728;25000;Products;3;15;15;-1;15;3;3;-1
231039776;6306;Products;3;15;-1;15;-1;-1;15;-1
231039832;84000;Products;4;15;-1;15;-1;4;4;-1
231039859;2464;Products;5;15;15;-1;5;-1;5;-1
231039871;5000;Products;5;15;-1;15;-1;15;-1;-1
231039906;5250;Products;5;15;-1;15;-1;5;5;-1
231039917;7500;Products;5;15;-1;15;5;-1;5;-1
231040073;12000;Products;7;15;-1;15;7;7;-1;7
231040101;15000;Products;8;15;15;-1;15;15;-1;-1
231040109;3650;Products;8;15;-1;15;-1;-1;-1;15
231040172;15000;Products;9;15;-1;15;-1;15;-1;-1
231040230;5000;Systems & Services;9;15;-1;15;-1;9;9;-1
231040328;15000;Products;11;15;-1;15;11;11;-1;-1
231040341;19885;Products;11;15;-1;15;-1;-1;-1;15
231040344;15000;Products;11;15;-1;15;11;-1;11;-1
231040347;33711;Products;11;15;-1;15;-1;12;12;14
231040366;3990;Products;11;15;-1;15;-1;-1;-1;15
231040374;15000;Products;11;15;-1;15;-1;15;-1;-1
231040407;1000;Products;12;15;15;-1;15;15;-1;-1
231040439;45866,68;Products;12;15;-1;15;-1;12;12;-1
231040443;1500;Products;12;15;-1;15;-1;-1;-1;15
231040444;2000;Products;12;15;-1;15;-1;-1;-1;15
231040479;1194;Products;13;15;-1;15;-1;-1;15;-1
